time,user_id,channel_capacity,allocated_bitrate,enforced_bitrate,allocated_resources,max_rate,min_rate,tokens,bucket_capacity,was_throttled
178,1,4125.83,2000,2000,5,3000.0,2000,10000000.0,12000000.0,0
178,2,2818.16,4000,4000,22,6000.0,4000,16000000.0,24000000.0,0
178,3,11794.84,8000,8000,7,9600.0,8000,30400000.0,38400000.0,0
178,4,5216.5,8000,8000,24,9600.0,8000,24800000.0,38400000.0,0
178,5,2784.83,4000,4000,22,6000.0,4000,20000000.0,24000000.0,0
178,6,10157.7,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
178,7,3136.27,2000,2000,7,3000.0,2000,10000000.0,12000000.0,0
179,0,8434.08,4000,4000,5,6000.0,4000,20000000.0,24000000.0,0
179,1,4419.2,2000,2000,5,3000.0,2000,10000000.0,12000000.0,0
179,2,2845.31,4000,4000,22,6000.0,4000,18000000.0,24000000.0,0
179,3,11470.63,8000,8000,7,9600.0,8000,30400000.0,38400000.0,0
179,4,5316.42,8000,8000,23,9600.0,8000,26400000.0,38400000.0,0
179,5,2687.13,4000,4000,23,6000.0,4000,20000000.0,24000000.0,0
179,6,10025.55,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
179,7,3282.86,2000,2000,7,3000.0,2000,10000000.0,12000000.0,0
180,0,8743.65,4000,4000,5,6000.0,4000,20000000.0,24000000.0,0
180,1,4424.51,4000,4000,10,6000.0,4000,14000000.0,24000000.0,0
180,2,2891.64,4000,4000,21,6000.0,4000,20000000.0,24000000.0,0
180,3,11896.19,8000,8000,7,9600.0,8000,30400000.0,38400000.0,0
180,4,5376.61,8000,8000,23,9600.0,8000,28000000.0,38400000.0,0
180,5,3000.0,4000,4000,20,6000.0,4000,20000000.0,24000000.0,0
180,6,10166.93,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
180,7,2842.67,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
181,0,8931.98,8000,8000,9,9600.0,8000,21600000.0,38400000.0,0
181,1,4519.8,4000,4000,9,6000.0,4000,16000000.0,24000000.0,0
181,2,3000.0,4000,4000,20,6000.0,4000,20000000.0,24000000.0,0
181,3,12000.0,8000,8000,7,9600.0,8000,30400000.0,38400000.0,0
181,4,5341.99,8000,8000,23,9600.0,8000,29600000.0,38400000.0,0
181,5,2816.36,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
181,6,10114.67,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
181,7,2630.04,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
182,0,8786.85,8000,8000,10,9600.0,8000,23200000.0,38400000.0,0
182,1,4666.95,4000,4000,9,6000.0,4000,18000000.0,24000000.0,0
182,2,3000.0,4000,4000,20,6000.0,4000,20000000.0,24000000.0,0
182,3,12000.0,8000,8000,7,9600.0,8000,30400000.0,38400000.0,0
182,4,5043.02,8000,8000,24,9600.0,8000,30400000.0,38400000.0,0
182,5,2883.05,2000,2000,7,3000.0,2000,10000000.0,12000000.0,0
182,6,10413.83,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
182,7,2477.59,2000,2000,9,3000.0,2000,10000000.0,12000000.0,0
183,0,8753.35,8000,8000,10,9600.0,8000,24800000.0,38400000.0,0
183,1,4670.62,4000,4000,9,6000.0,4000,20000000.0,24000000.0,0
183,2,2882.27,4000,4000,21,6000.0,4000,20000000.0,24000000.0,0
183,3,12000.0,8000,8000,7,9600.0,8000,30400000.0,38400000.0,0
183,4,5012.79,8000,8000,24,9600.0,8000,30400000.0,38400000.0,0
183,5,2945.98,2000,2000,7,3000.0,2000,10000000.0,12000000.0,0
183,6,10191.95,8000,8000,8,9600.0,8000,21600000.0,38400000.0,0
183,7,2368.23,2000,2000,9,3000.0,2000,10000000.0,12000000.0,0
184,0,8933.94,8000,8000,9,9600.0,8000,26400000.0,38400000.0,0
184,1,4577.41,4000,4000,9,6000.0,4000,20000000.0,24000000.0,0
184,2,3000.0,4000,4000,20,6000.0,4000,20000000.0,24000000.0,0
184,3,11900.09,8000,8000,7,9600.0,8000,30400000.0,38400000.0,0
184,4,5068.96,8000,8000,24,9600.0,8000,30400000.0,38400000.0,0
184,5,3000.0,2000,2000,7,3000.0,2000,10000000.0,12000000.0,0
184,6,9837.36,8000,8000,9,9600.0,8000,23200000.0,38400000.0,0
184,7,2000.0,2000,2000,10,3000.0,2000,10000000.0,12000000.0,0
185,0,8552.53,8000,8000,10,9600.0,8000,28000000.0,38400000.0,0
185,1,4893.06,4000,4000,9,6000.0,4000,20000000.0,24000000.0,0
185,2,2917.22,4000,4000,21,6000.0,4000,20000000.0,24000000.0,0
185,3,12000.0,8000,8000,7,9600.0,8000,30400000.0,38400000.0,0
185,4,4927.89,8000,8000,25,9600.0,8000,30400000.0,38400000.0,0
185,5,3000.0,2000,2000,7,3000.0,2000,10000000.0,12000000.0,0
185,6,10222.89,8000,8000,8,9600.0,8000,24800000.0,38400000.0,0
185,7,2501.52,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
186,0,9067.91,8000,8000,9,9600.0,8000,29600000.0,38400000.0,0
186,1,5195.15,4000,4000,8,6000.0,4000,20000000.0,24000000.0,0
186,2,3000.0,4000,4000,20,6000.0,4000,20000000.0,24000000.0,0
186,3,12000.0,8000,8000,7,9600.0,8000,30400000.0,38400000.0,0
186,4,5122.48,8000,8000,24,9600.0,8000,30400000.0,38400000.0,0
186,5,2917.32,2000,2000,7,3000.0,2000,10000000.0,12000000.0,0
186,6,10018.34,8000,8000,8,9600.0,8000,26400000.0,38400000.0,0
186,7,2500.68,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
187,0,9025.36,8000,8000,9,9600.0,8000,30400000.0,38400000.0,0
187,1,5081.84,4000,4000,8,6000.0,4000,20000000.0,24000000.0,0
187,2,3000.0,2000,2000,7,3000.0,2000,10000000.0,12000000.0,0
187,3,12000.0,8000,8000,7,9600.0,8000,30400000.0,38400000.0,0
187,4,5144.59,8000,8000,24,9600.0,8000,30400000.0,38400000.0,0
187,5,3000.0,2000,2000,7,3000.0,2000,10000000.0,12000000.0,0
187,6,9732.92,8000,8000,9,9600.0,8000,28000000.0,38400000.0,0
187,7,2452.26,4000,4000,25,6000.0,4000,14000000.0,24000000.0,0
188,0,8846.15,8000,8000,10,9600.0,8000,30400000.0,38400000.0,0
188,1,4615.21,4000,4000,9,6000.0,4000,20000000.0,24000000.0,0
188,2,2987.6,2000,2000,7,3000.0,2000,10000000.0,12000000.0,0
188,3,11969.56,8000,8000,7,9600.0,8000,30400000.0,38400000.0,0
188,4,5522.95,8000,8000,22,9600.0,8000,30400000.0,38400000.0,0
188,5,3000.0,2000,2000,7,3000.0,2000,10000000.0,12000000.0,0
188,6,9476.87,8000,8000,9,9600.0,8000,29600000.0,38400000.0,0
188,7,2915.79,4000,4000,21,6000.0,4000,16000000.0,24000000.0,0
189,0,9151.41,8000,8000,9,9600.0,8000,30400000.0,38400000.0,0
189,1,4760.73,4000,4000,9,6000.0,4000,20000000.0,24000000.0,0
189,2,2953.63,2000,2000,7,3000.0,2000,10000000.0,12000000.0,0
189,3,11729.7,8000,8000,7,9600.0,8000,30400000.0,38400000.0,0
189,4,5429.9,8000,8000,23,9600.0,8000,30400000.0,38400000.0,0
189,5,3000.0,2000,2000,7,3000.0,2000,10000000.0,12000000.0,0
189,6,9948.02,8000,8000,9,9600.0,8000,30400000.0,38400000.0,0
189,7,3301.6,4000,4000,19,6000.0,4000,18000000.0,24000000.0,0
190,0,9029.2,8000,8000,9,9600.0,8000,30400000.0,38400000.0,0
190,1,4480.83,4000,4000,9,6000.0,4000,20000000.0,24000000.0,0
190,2,2974.76,2000,2000,7,3000.0,2000,10000000.0,12000000.0,0
190,3,11287.59,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
190,4,5510.69,8000,8000,22,9600.0,8000,30400000.0,38400000.0,0
190,5,2977.86,2000,2000,7,3000.0,2000,10000000.0,12000000.0,0
190,6,9831.51,8000,8000,9,9600.0,8000,30400000.0,38400000.0,0
190,7,2902.92,4000,4000,21,6000.0,4000,20000000.0,24000000.0,0
191,0,9157.6,8000,8000,9,9600.0,8000,30400000.0,38400000.0,0
191,1,4347.65,4000,4000,10,6000.0,4000,20000000.0,24000000.0,0
191,2,2799.27,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
191,3,10569.53,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
191,4,5503.81,4000,4000,8,6000.0,4000,20000000.0,24000000.0,0
191,5,3000.0,4000,4000,20,6000.0,4000,14000000.0,24000000.0,0
191,6,10246.82,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
191,7,2788.65,4000,4000,22,6000.0,4000,20000000.0,24000000.0,0
192,0,9007.05,8000,8000,9,9600.0,8000,30400000.0,38400000.0,0
192,1,4464.85,4000,4000,9,6000.0,4000,20000000.0,24000000.0,0
192,2,2649.51,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
192,3,10644.98,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
192,4,5695.33,4000,4000,8,6000.0,4000,20000000.0,24000000.0,0
192,5,3000.0,4000,4000,20,6000.0,4000,16000000.0,24000000.0,0
192,6,10221.79,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
192,7,2737.73,4000,4000,22,6000.0,4000,20000000.0,24000000.0,0
193,0,8787.55,8000,8000,10,9600.0,8000,30400000.0,38400000.0,0
193,1,4258.13,4000,4000,10,6000.0,4000,20000000.0,24000000.0,0
193,2,2615.54,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
193,3,10736.82,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
193,4,5923.73,4000,4000,7,6000.0,4000,20000000.0,24000000.0,0
193,5,2879.52,4000,4000,21,6000.0,4000,18000000.0,24000000.0,0
193,6,10594.96,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
193,7,2669.95,4000,4000,23,6000.0,4000,20000000.0,24000000.0,0
194,0,8782.21,8000,8000,10,9600.0,8000,30400000.0,38400000.0,0
194,1,4071.32,4000,4000,10,6000.0,4000,20000000.0,24000000.0,0
194,2,2251.91,2000,2000,9,3000.0,2000,10000000.0,12000000.0,0
194,3,10957.83,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
194,4,6000.0,4000,4000,7,6000.0,4000,20000000.0,24000000.0,0
194,5,2837.32,4000,4000,22,6000.0,4000,20000000.0,24000000.0,0
194,6,10611.71,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
194,7,2798.93,4000,4000,22,6000.0,4000,20000000.0,24000000.0,0
195,0,8391.57,8000,8000,10,9600.0,8000,30400000.0,38400000.0,0
195,1,3939.06,4000,4000,16,6000.0,4000,20000000.0,24000000.0,0
195,2,2371.04,2000,2000,9,3000.0,2000,10000000.0,12000000.0,0
195,3,10644.26,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
195,4,6000.0,4000,4000,7,6000.0,4000,20000000.0,24000000.0,0
195,5,2633.84,4000,4000,23,6000.0,4000,20000000.0,24000000.0,0
195,6,10728.31,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
195,7,2790.02,4000,4000,22,6000.0,4000,20000000.0,24000000.0,0
196,0,7987.79,8000,8000,16,9600.0,8000,30400000.0,38400000.0,0
196,1,4230.24,4000,4000,10,6000.0,4000,20000000.0,24000000.0,0
196,2,2260.86,2000,2000,9,3000.0,2000,10000000.0,12000000.0,0
196,3,10441.69,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
196,4,6000.0,4000,4000,7,6000.0,4000,20000000.0,24000000.0,0
196,5,2806.13,4000,4000,22,6000.0,4000,20000000.0,24000000.0,0
196,6,10474.36,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
196,7,2805.44,4000,4000,22,6000.0,4000,20000000.0,24000000.0,0
197,0,8094.99,8000,8000,10,9600.0,8000,30400000.0,38400000.0,0
197,1,4403.52,4000,4000,10,6000.0,4000,20000000.0,24000000.0,0
197,2,2287.32,4000,4000,27,6000.0,4000,14000000.0,24000000.0,0
197,3,10349.94,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
197,4,5793.1,4000,4000,7,6000.0,4000,20000000.0,24000000.0,0
197,5,2819.05,4000,4000,22,6000.0,4000,20000000.0,24000000.0,0
197,6,10206.32,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
197,7,2075.11,2000,2000,10,3000.0,2000,10000000.0,12000000.0,0
198,0,8204.13,8000,8000,10,9600.0,8000,30400000.0,38400000.0,0
198,1,4629.5,4000,4000,9,6000.0,4000,20000000.0,24000000.0,0
198,2,1932.88,4000,4000,32,6000.0,4000,16000000.0,24000000.0,0
198,3,10097.5,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
198,4,5947.89,4000,4000,7,6000.0,4000,20000000.0,24000000.0,0
198,5,3000.0,4000,4000,20,6000.0,4000,20000000.0,24000000.0,0
198,6,10211.52,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
198,7,2000.0,2000,2000,10,3000.0,2000,10000000.0,12000000.0,0
199,0,8158.41,8000,8000,10,9600.0,8000,30400000.0,38400000.0,0
199,1,4973.22,4000,4000,9,6000.0,4000,20000000.0,24000000.0,0
199,2,1835.99,4000,4000,33,6000.0,4000,18000000.0,24000000.0,0
199,3,9897.71,4000,4000,5,6000.0,4000,20000000.0,24000000.0,0
199,4,5827.21,4000,4000,7,6000.0,4000,20000000.0,24000000.0,0
199,5,2857.0,4000,4000,22,6000.0,4000,20000000.0,24000000.0,0
199,6,10242.19,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
199,7,2406.17,2000,2000,9,3000.0,2000,10000000.0,12000000.0,0
200,0,8239.18,8000,8000,10,9600.0,8000,30400000.0,38400000.0,0
200,1,4910.14,4000,4000,9,6000.0,4000,20000000.0,24000000.0,0
200,2,1792.22,4000,4000,34,6000.0,4000,20000000.0,24000000.0,0
200,3,9506.91,4000,4000,5,6000.0,4000,20000000.0,24000000.0,0
200,4,6000.0,4000,4000,7,6000.0,4000,20000000.0,24000000.0,0
200,5,2845.33,4000,4000,22,6000.0,4000,20000000.0,24000000.0,0
200,6,10197.07,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
200,7,3204.45,2000,2000,7,3000.0,2000,10000000.0,12000000.0,0
201,0,8313.87,8000,8000,10,9600.0,8000,30400000.0,38400000.0,0
201,1,4722.19,4000,4000,9,6000.0,4000,20000000.0,24000000.0,0
201,2,1728.26,4000,4000,35,6000.0,4000,20000000.0,24000000.0,0
201,3,9794.02,4000,4000,5,6000.0,4000,20000000.0,24000000.0,0
201,4,6000.0,4000,4000,7,6000.0,4000,20000000.0,24000000.0,0
201,5,2629.58,4000,4000,23,6000.0,4000,20000000.0,24000000.0,0
201,6,10426.88,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
201,7,3037.41,2000,2000,7,3000.0,2000,10000000.0,12000000.0,0
202,0,8782.19,8000,8000,10,9600.0,8000,30400000.0,38400000.0,0
202,1,4992.2,4000,4000,9,6000.0,4000,20000000.0,24000000.0,0
202,2,1661.16,4000,4000,37,6000.0,4000,20000000.0,24000000.0,0
202,3,10114.27,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
202,4,6000.0,8000,8000,20,9600.0,8000,21600000.0,38400000.0,0
202,5,2757.5,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
202,6,10548.06,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
202,7,2825.82,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
203,0,8621.31,8000,8000,10,9600.0,8000,30400000.0,38400000.0,0
203,1,5249.69,2000,2000,4,3000.0,2000,10000000.0,12000000.0,0
203,2,1610.95,4000,4000,38,6000.0,4000,20000000.0,24000000.0,0
203,3,10013.36,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
203,4,5761.22,8000,8000,21,9600.0,8000,23200000.0,38400000.0,0
203,5,2821.04,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
203,6,11063.69,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
203,7,2558.94,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
204,0,8627.36,8000,8000,10,9600.0,8000,30400000.0,38400000.0,0
204,1,5602.74,2000,2000,4,3000.0,2000,10000000.0,12000000.0,0
204,2,1599.0,4000,4000,38,6000.0,4000,20000000.0,24000000.0,0
204,3,10126.45,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
204,4,5495.62,8000,8000,22,9600.0,8000,24800000.0,38400000.0,0
204,5,2885.29,2000,2000,7,3000.0,2000,10000000.0,12000000.0,0
204,6,11016.9,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
204,7,2805.37,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
205,0,8924.21,8000,8000,9,9600.0,8000,30400000.0,38400000.0,0
205,1,6000.0,2000,2000,4,3000.0,2000,10000000.0,12000000.0,0
205,2,1685.95,4000,4000,36,6000.0,4000,20000000.0,24000000.0,0
205,3,10207.9,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
205,4,5544.22,8000,8000,22,9600.0,8000,26400000.0,38400000.0,0
205,5,2832.31,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
205,6,11101.53,8000,8000,8,9600.0,8000,21600000.0,38400000.0,0
205,7,2731.52,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
206,0,8966.32,4000,4000,5,6000.0,4000,20000000.0,24000000.0,0
206,1,6000.0,2000,2000,4,3000.0,2000,10000000.0,12000000.0,0
206,2,1534.97,4000,4000,40,6000.0,4000,20000000.0,24000000.0,0
206,3,10492.87,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
206,4,5873.5,8000,8000,21,9600.0,8000,28000000.0,38400000.0,0
206,5,2814.6,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
206,6,10571.06,8000,8000,8,9600.0,8000,23200000.0,38400000.0,0
206,7,2579.56,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
207,0,9290.57,4000,4000,5,6000.0,4000,20000000.0,24000000.0,0
207,1,5994.28,2000,2000,4,3000.0,2000,10000000.0,12000000.0,0
207,2,1385.07,2000,2000,22,3000.0,2000,10000000.0,12000000.0,0
207,3,10366.68,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
207,4,6000.0,8000,8000,20,9600.0,8000,29600000.0,38400000.0,0
207,5,2896.61,2000,2000,7,3000.0,2000,10000000.0,12000000.0,0
207,6,10511.33,8000,8000,8,9600.0,8000,24800000.0,38400000.0,0
207,7,2487.86,4000,4000,25,6000.0,4000,14000000.0,24000000.0,0
208,0,9192.63,4000,4000,5,6000.0,4000,20000000.0,24000000.0,0
208,1,5763.68,2000,2000,4,3000.0,2000,10000000.0,12000000.0,0
208,2,1627.38,2000,2000,19,3000.0,2000,10000000.0,12000000.0,0
208,3,10286.1,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
208,4,6000.0,8000,8000,20,9600.0,8000,30400000.0,38400000.0,0
208,5,3000.0,2000,2000,7,3000.0,2000,10000000.0,12000000.0,0
208,6,10760.91,8000,8000,8,9600.0,8000,26400000.0,38400000.0,0
208,7,2379.95,4000,4000,26,6000.0,4000,16000000.0,24000000.0,0
209,0,9293.56,4000,4000,5,6000.0,4000,20000000.0,24000000.0,0
209,1,5757.63,2000,2000,4,3000.0,2000,10000000.0,12000000.0,0
209,2,1491.82,2000,2000,21,3000.0,2000,10000000.0,12000000.0,0
209,3,10367.19,8000,8000,8,9600.0,8000,21600000.0,38400000.0,0
209,4,5705.24,8000,8000,22,9600.0,8000,30400000.0,38400000.0,0
209,5,3000.0,2000,2000,7,3000.0,2000,10000000.0,12000000.0,0
209,6,10644.75,8000,8000,8,9600.0,8000,28000000.0,38400000.0,0
209,7,2430.24,4000,4000,25,6000.0,4000,18000000.0,24000000.0,0
210,0,9364.39,4000,4000,5,6000.0,4000,20000000.0,24000000.0,0
210,1,5692.91,2000,2000,4,3000.0,2000,10000000.0,12000000.0,0
210,2,1579.82,2000,2000,19,3000.0,2000,10000000.0,12000000.0,0
210,3,10248.46,8000,8000,8,9600.0,8000,23200000.0,38400000.0,0
210,4,5923.06,8000,8000,21,9600.0,8000,30400000.0,38400000.0,0
210,5,2798.1,2000,2000,8,3000.0,2000,10000000.0,12000000.0,0
210,6,10676.35,8000,8000,8,9600.0,8000,29600000.0,38400000.0,0
210,7,2914.98,4000,4000,21,6000.0,4000,20000000.0,24000000.0,0
211,0,9114.3,4000,4000,5,6000.0,4000,20000000.0,24000000.0,0
211,1,5523.47,2000,2000,4,3000.0,2000,10000000.0,12000000.0,0
211,2,1656.91,2000,2000,19,3000.0,2000,10000000.0,12000000.0,0
211,3,10293.36,8000,8000,8,9600.0,8000,24800000.0,38400000.0,0
211,4,6000.0,8000,8000,20,9600.0,8000,30400000.0,38400000.0,0
211,5,2871.48,2000,2000,7,3000.0,2000,10000000.0,12000000.0,0
211,6,10835.03,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
211,7,3192.4,4000,4000,19,6000.0,4000,20000000.0,24000000.0,0
212,0,9216.76,4000,4000,5,6000.0,4000,20000000.0,24000000.0,0
212,1,5463.15,2000,2000,4,3000.0,2000,10000000.0,12000000.0,0
212,2,1757.8,2000,2000,18,3000.0,2000,10000000.0,12000000.0,0
212,3,10768.33,8000,8000,8,9600.0,8000,26400000.0,38400000.0,0
212,4,5966.84,4000,4000,7,6000.0,4000,20000000.0,24000000.0,0
212,5,2725.3,4000,4000,23,6000.0,4000,14000000.0,24000000.0,0
212,6,11111.8,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
212,7,3162.31,4000,4000,19,6000.0,4000,20000000.0,24000000.0,0
213,0,8673.59,4000,4000,5,6000.0,4000,20000000.0,24000000.0,0
213,1,5675.01,4000,4000,8,6000.0,4000,14000000.0,24000000.0,0
213,2,1677.5,2000,2000,18,3000.0,2000,10000000.0,12000000.0,0
213,3,10745.7,8000,8000,8,9600.0,8000,28000000.0,38400000.0,0
213,4,6000.0,4000,4000,7,6000.0,4000,20000000.0,24000000.0,0
213,5,2753.88,4000,4000,22,6000.0,4000,16000000.0,24000000.0,0
213,6,11289.16,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
213,7,3053.43,4000,4000,20,6000.0,4000,20000000.0,24000000.0,0
214,0,8801.87,4000,4000,5,6000.0,4000,20000000.0,24000000.0,0
214,1,5610.12,4000,4000,8,6000.0,4000,16000000.0,24000000.0,0
214,2,1788.32,2000,2000,17,3000.0,2000,10000000.0,12000000.0,0
214,3,10899.54,8000,8000,8,9600.0,8000,29600000.0,38400000.0,0
214,4,5766.14,4000,4000,7,6000.0,4000,20000000.0,24000000.0,0
214,5,2916.77,4000,4000,21,6000.0,4000,18000000.0,24000000.0,0
214,6,11155.17,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
214,7,3255.45,4000,4000,19,6000.0,4000,20000000.0,24000000.0,0
215,0,8893.69,4000,4000,5,6000.0,4000,20000000.0,24000000.0,0
215,1,6000.0,4000,4000,7,6000.0,4000,18000000.0,24000000.0,0
215,2,1754.8,2000,2000,18,3000.0,2000,10000000.0,12000000.0,0
215,3,10812.21,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
215,4,5761.29,4000,4000,7,6000.0,4000,20000000.0,24000000.0,0
215,5,2871.3,4000,4000,21,6000.0,4000,20000000.0,24000000.0,0
215,6,11355.16,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
215,7,2851.37,4000,4000,22,6000.0,4000,20000000.0,24000000.0,0
216,0,8630.27,8000,8000,10,9600.0,8000,21600000.0,38400000.0,0
216,1,5733.05,4000,4000,7,6000.0,4000,20000000.0,24000000.0,0
216,2,1897.35,2000,2000,16,3000.0,2000,10000000.0,12000000.0,0
216,3,11239.86,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
216,4,5735.17,4000,4000,7,6000.0,4000,20000000.0,24000000.0,0
216,5,2845.97,4000,4000,22,6000.0,4000,20000000.0,24000000.0,0
216,6,11372.67,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
216,7,3141.84,4000,4000,20,6000.0,4000,20000000.0,24000000.0,0
217,0,8398.43,8000,8000,10,9600.0,8000,23200000.0,38400000.0,0
217,1,5792.64,4000,4000,7,6000.0,4000,20000000.0,24000000.0,0
217,2,2043.63,2000,2000,10,3000.0,2000,10000000.0,12000000.0,0
217,3,11365.14,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
217,4,5782.57,4000,4000,7,6000.0,4000,20000000.0,24000000.0,0
217,5,2996.13,4000,4000,21,6000.0,4000,20000000.0,24000000.0,0
217,6,10696.86,8000,8000,8,9600.0,8000,30400000.0,38400000.0,0
217,7,3311.31,4000,4000,19,6000.0,4000,20000000.0,24000000.0,0
218,0,8234.91,8000,8000,10,9600.0,8000,24800000.0,38400000.0,0
218,1,5334.98,4000,4000,8,6000.0,4000,20000000.0,24000000.0,0
218,2,2120.31,2000,2000,10,3000.0,2000,10000000.0,12000000.0,0
218,3,11708.55,8000,8000,7,9600.0,8000,30400000.0,38400000.0,0
218,4,5748.21,4000,4000,7,6000.0,4000,20000000.0,24000000.0,0
218,5,3000.0,4000,4000,20,6000.0,4000,20000000.0,24000000.0,0
218,6,11099.93,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
218,7,3640.04,8000,8000,33,9600.0,8000,21600000.0,38400000.0,0
219,0,8644.9,8000,8000,10,9600.0,8000,26400000.0,38400000.0,0
219,1,5520.52,4000,4000,8,6000.0,4000,20000000.0,24000000.0,0
219,2,2131.62,2000,2000,10,3000.0,2000,10000000.0,12000000.0,0
219,3,11308.06,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
219,4,5686.69,4000,4000,8,6000.0,4000,20000000.0,24000000.0,0
219,5,2873.51,4000,4000,21,6000.0,4000,20000000.0,24000000.0,0
219,6,11642.67,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
219,7,3596.07,8000,8000,34,9600.0,8000,23200000.0,38400000.0,0
220,0,8675.7,8000,8000,10,9600.0,8000,28000000.0,38400000.0,0
220,1,5658.39,4000,4000,8,6000.0,4000,20000000.0,24000000.0,0
220,2,2138.16,1000,1000,5,1500.0,1000,5000000.0,6000000.0,0
220,3,11731.82,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
220,4,5531.03,4000,4000,8,6000.0,4000,20000000.0,24000000.0,0
220,5,2902.7,4000,4000,21,6000.0,4000,20000000.0,24000000.0,0
220,6,11457.05,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
220,7,3266.06,8000,8000,37,9600.0,8000,24800000.0,38400000.0,0
221,0,8522.76,8000,8000,10,9600.0,8000,29600000.0,38400000.0,0
221,1,5649.13,4000,4000,8,6000.0,4000,20000000.0,24000000.0,0
221,2,2073.77,1000,1000,5,1500.0,1000,5000000.0,6000000.0,0
221,3,11558.72,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
221,4,5179.45,4000,4000,8,6000.0,4000,20000000.0,24000000.0,0
221,5,2890.24,4000,4000,21,6000.0,4000,20000000.0,24000000.0,0
221,6,11080.87,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
221,7,3456.07,8000,8000,35,9600.0,8000,26400000.0,38400000.0,0
222,0,8543.37,8000,8000,10,9600.0,8000,30400000.0,38400000.0,0
222,1,5284.74,4000,4000,8,6000.0,4000,20000000.0,24000000.0,0
222,2,2027.38,1000,1000,5,1500.0,1000,5000000.0,6000000.0,0
222,3,11370.68,4000,4000,4,6000.0,4000,20000000.0,24000000.0,0
222,4,5259.24,8000,8000,23,9600.0,8000,21600000.0,38400000.0,0
222,5,3000.0,2000,2000,7,3000.0,2000,10000000.0,12000000.0,0
